#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000356654.8	1191	0.45634	9.01495361328	1	1	coding
ENST00000396684.3	1191	0.43132	9.01495361328	1	1	coding
ENST00000541029.1	106	0.40448	6.50274658203	-1	0.0533259	noncoding
ENST00000446597.6	1052	0.47523	5.59722900391	1	1	coding
ENST00000333957.8	1001	0.48508	5.47247314453	1	1	coding
ENST00000542676.5	1052	0.47319	5.59722900391	1	1	coding
ENST00000539615.1	276	0.43308	6.52362060547	-1	0.452387	noncoding
ENST00000543888.1	63	0.39754	9.85784912109	-1	0.106927	noncoding
ENST00000540245.5	100	0.38628	7.65655517578	-1	0.0684966	noncoding
ENST00000538142.5	120	0.40677	7.49810791016	-1	0.0761279	noncoding
ENST00000540266.5	141	0.46125	8.00445556641	1	0.931188	coding
ENST00000422622.3	141	0.33674	8.00445556641	1	0.532636	coding
ENST00000242729.7	244	0.35756	8.12188720703	1	0.996415	coding
ENST00000473753.2	72	0.31129	6.79754638672	1	0.0423314	noncoding
ENST00000617468.1	90	0.30633	9.02349853516	1	0.0722741	noncoding
ENST00000257860.9	471	0.43175	5.37310791016	1	1	coding
ENST00000451891.4	207	0.39193	4.85687255859	-1	0.209952	noncoding
ENST00000537252.1	88	0.39754	11.3723754883	-1	0.181816	noncoding
ENST00000532332.2	161	0.44677	5.25360107422	1	0.990826	coding
ENST00000530631.1	160	0.46063	5.25360107422	1	0.99058	coding
ENST00000546842.5	361	0.36208	5.48101806641	-1	0.643923	coding
ENST00000553200.1	137	0.29457	10.2997436523	-1	0.14622	noncoding
ENST00000549102.1	83	0.44992	6.38360595703	1	0.263623	noncoding
ENST00000478250.1	326	0.36666	4.96148681641	1	0.999999	coding
ENST00000243050.5	599	0.4007	6.82025146484	1	1	coding
ENST00000550763.1	148	0.38989	5.20562744141	-1	0.0891058	noncoding
ENST00000394825.6	599	0.42292	6.82025146484	1	1	coding
ENST00000562373.1	184	0.45497	4.12994384766	-1	0.316425	noncoding
ENST00000550557.1	326	0.28953	4.96148681641	1	0.999974	coding
ENST00000550339.1	88	0.3801	11.4135131836	1	0.13549	noncoding
ENST00000565848.1	95	0.40483	10.2216186523	-1	0.143961	noncoding
ENST00000553310.6	163	0.29701	11.9284057617	-1	0.0740583	noncoding
ENST00000293525.5	487	0.42692	5.56402587891	1	1	coding
ENST00000546655.1	55	0.3349	5.13067626953	-1	0.0321697	noncoding
ENST00000534842.1	558	0.44434	8.63275146484	1	1	coding
ENST00000329548.5	451	0.41247	7.95928955078	1	1	coding
ENST00000552097.1	124	0.445	8.70269775391	-1	0.110885	noncoding
ENST00000411731.6	184	0.47559	5.28375244141	1	0.997986	coding
ENST00000549672.6	187	0.43967	5.61334228516	1	0.99779	coding
ENST00000267101.8	1343	0.40795	6.10614013672	1	1	coding
ENST00000550869.5	89	0.35691	10.4745483398	-1	0.165519	noncoding
ENST00000683018.1	1316	0.40719	6.10516357422	1	1	coding
ENST00000683142.1	439	0.40414	4.95721435547	1	1	coding
ENST00000549832.1	463	0.40648	4.92901611328	1	1	coding
ENST00000549318.5	263	0.45263	6.54754638672	-1	0.445245	noncoding
ENST00000547423.5	105	0.35853	7.74322509766	-1	0.0882992	noncoding
ENST00000548360.1	82	0.33887	6.70550537109	-1	0.0660163	noncoding
ENST00000706566.1	421	0.44529	8.39471435547	1	1	coding
ENST00000672280.1	460	0.46085	8.52716064453	1	1	coding
ENST00000338193.11	421	0.45972	8.39471435547	1	1	coding
ENST00000552590.6	186	0.47189	5.64385986328	1	0.99791	coding
ENST00000706567.1	426	0.43173	8.61187744141	1	1	coding
ENST00000550770.1	327	0.44644	8.74505615234	-1	0.614394	coding
ENST00000552408.1	43	0.35453	6.70159912109	-1	0.0372067	noncoding
ENST00000548887.5	148	0.3719	6.27337646484	-1	0.0940598	noncoding
ENST00000355673.8	1004	0.37217	9.72296142578	1	1	coding
ENST00000546632.1	67	0.38543	12.067199707	1	0.055926	noncoding
ENST00000552255.5	45	0.35954	4.86773681641	-1	0.0200345	noncoding
ENST00000547545.1	504	0.37584	9.76434326172	1	1	coding
ENST00000548550.1	0	0.37743	0.0	-1	7.98381e-06	noncoding
ENST00000552163.1	108	0.36762	6.07196044922	1	0.402529	noncoding
ENST00000547844.1	60	0.35907	8.90667724609	1	0.0334076	noncoding
ENST00000228606.9	509	0.44873	9.33648681641	1	1	coding
ENST00000547344.5	274	0.34898	7.19354248047	1	0.99947	coding
ENST00000546567.5	212	0.43826	11.4646606445	1	0.99326	coding
ENST00000547451.1	243	0.41176	11.3740844727	1	0.995577	coding
ENST00000552186.1	40	0.41466	9.81512451172	1	0.0266743	noncoding
ENST00000676654.1	690	0.45483	6.43243408203	1	1	coding
ENST00000677641.1	729	0.45318	6.25762939453	1	1	coding
ENST00000652537.1	576	0.45723	6.48638916016	1	1	coding
ENST00000676912.1	678	0.43277	6.09527587891	1	1	coding
ENST00000331710.10	730	0.45483	6.31951904297	1	1	coding
ENST00000545392.2	172	0.32908	6.32257080078	1	0.908433	coding
ENST00000678992.1	64	0.30176	5.60723876953	1	0.0439382	noncoding
ENST00000500986.6	108	0.35144	9.24298095703	1	0.220189	noncoding
ENST00000668485.1	70	0.30788	5.72637939453	1	0.0546192	noncoding
ENST00000499137.6	83	0.32091	9.87359619141	1	0.0676637	noncoding
ENST00000662875.1	83	0.41203	9.87359619141	1	0.190131	noncoding
ENST00000547845.5	43	0.40637	6.81829833984	1	0.0175441	noncoding
ENST00000551626.1	43	0.36272	6.81829833984	1	0.0124439	noncoding
ENST00000266736.7	427	0.44714	6.14471435547	1	1	coding
ENST00000548310.1	318	0.4507	6.27520751953	1	0.999999	coding
ENST00000553023.1	40	0.43752	11.2509155273	1	0.0459796	noncoding
ENST00000549171.1	175	0.43876	5.97723388672	-1	0.155687	noncoding
ENST00000337514.11	154	0.3182	9.36358642578	1	0.485396	noncoding
ENST00000644491.1	154	0.33543	9.36358642578	1	0.582513	coding
ENST00000424202.6	138	0.34467	9.44390869141	1	0.467268	noncoding
ENST00000392905.7	159	0.37735	9.50372314453	1	0.824958	coding
ENST00000307046.8	196	0.31412	9.78424072266	1	0.76432	coding
ENST00000361948.8	432	0.39994	7.67071533203	1	1	coding
ENST00000552912.5	677	0.43036	8.90277099609	1	1	coding
ENST00000242591.10	677	0.45617	8.90277099609	1	1	coding
ENST00000550156.5	624	0.43758	8.97308349609	1	1	coding
ENST00000551273.1	86	0.39957	9.84588623047	1	0.181486	noncoding
ENST00000549009.1	161	0.48517	9.70867919922	1	0.988302	coding
ENST00000551055.1	45	0.41318	4.44415283203	-1	0.0188757	noncoding
ENST00000419234.9	593	0.40563	5.64263916016	1	1	coding
ENST00000327551.6	563	0.47773	5.70965576172	1	1	coding
ENST00000553232.1	113	0.36487	9.58282470703	1	0.303831	noncoding
ENST00000545145.6	961	0.48969	6.13201904297	1	1	coding
ENST00000392561.7	961	0.46219	6.13201904297	1	1	coding
ENST00000261741.10	961	0.47262	6.13201904297	1	1	coding
ENST00000376874.9	404	0.47124	5.13275146484	1	1	coding
ENST00000636882.1	387	0.46904	5.02056884766	1	1	coding
ENST00000340724.6	284	0.48272	5.69854736328	1	0.999997	coding
ENST00000544468.1	77	0.43902	6.90838623047	1	0.167649	noncoding
ENST00000623184.1	79	0.32005	8.27435302734	1	0.0520315	noncoding
ENST00000397333.4	667	0.39013	8.43194580078	1	1	coding
ENST00000462829.2	87	0.27677	10.2922973633	1	0.0618079	noncoding
ENST00000541489.5	166	0.44414	9.85345458984	1	0.973064	coding
ENST00000329073.8	193	0.34941	9.64801025391	-1	0.192124	noncoding
ENST00000545991.1	136	0.45271	9.06280517578	-1	0.143988	noncoding
ENST00000546058.1	46	0.38705	5.40997314453	-1	0.0197792	noncoding
ENST00000335327.6	503	0.3862	5.99871826172	1	1	coding
ENST00000361042.8	500	0.3862	6.21929931641	1	1	coding
ENST00000474320.1	105	0.43093	10.0612182617	1	0.51084	coding
ENST00000379221.4	151	0.36064	10.0830688477	1	0.650446	coding
ENST00000355854.8	338	0.37705	8.48956298828	1	0.999982	coding
ENST00000409308.6	338	0.37705	8.48956298828	1	0.999982	coding
ENST00000457041.5	188	0.47644	8.35357666016	-1	0.233302	noncoding
ENST00000615498.4	302	0.4154	5.47479248047	1	0.999998	coding
ENST00000497449.2	41	0.36322	4.62567138672	1	0.0225441	noncoding
ENST00000322475.13	547	0.37647	6.12200927734	1	1	coding
ENST00000683975.1	154	0.41778	6.37176513672	1	0.958194	coding
ENST00000376250.6	154	0.41454	6.37176513672	1	0.955726	coding
ENST00000471912.1	26	0.40931	10.9032592773	-1	0.123785	noncoding
ENST00000611712.4	912	0.44496	8.17144775391	1	1	coding
ENST00000405925.2	912	0.43521	8.17144775391	1	1	coding
ENST00000442234.6	912	0.44663	8.17144775391	1	1	coding
ENST00000689762.1	924	0.44868	8.25103759766	1	1	coding
ENST00000614526.2	845	0.44868	7.74237060547	1	1	coding
ENST00000692222.1	912	0.39192	8.17144775391	1	1	coding
ENST00000686913.1	912	0.44868	8.17144775391	1	1	coding
ENST00000687164.1	912	0.43893	8.17144775391	1	1	coding
ENST00000687822.1	912	0.43428	8.17144775391	1	1	coding
ENST00000685338.1	912	0.44098	8.17144775391	1	1	coding
ENST00000686926.1	912	0.44201	8.17144775391	1	1	coding
ENST00000686204.1	912	0.43227	8.17144775391	1	1	coding
ENST00000673682.1	123	0.37187	5.25897216797	1	0.740835	coding
ENST00000418511.6	218	0.40982	6.70745849609	1	0.99887	coding
ENST00000554329.6	127	0.42679	10.3568725586	-1	0.18472	noncoding
ENST00000556585.3	218	0.45026	6.70745849609	1	0.999509	coding
ENST00000554844.1	65	0.44642	9.68231201172	1	0.136776	noncoding
ENST00000555314.1	87	0.44521	9.96893310547	-1	0.121865	noncoding
ENST00000557615.5	66	0.37648	5.80059814453	1	0.0649653	noncoding
ENST00000556503.5	66	0.31455	5.80059814453	1	0.0434012	noncoding
ENST00000555294.1	52	0.33443	5.76324462891	1	0.0220264	noncoding
ENST00000357460.7	551	0.34544	4.86431884766	1	1	coding
ENST00000561013.3	553	0.37822	5.11517333984	1	1	coding
ENST00000673724.1	440	0.46208	4.74200439453	1	1	coding
ENST00000606731.2	323	0.47727	9.31671142578	-1	0.702935	coding
ENST00000558278.1	46	0.36705	6.00323486328	1	0.0175916	noncoding
ENST00000452015.9	280	0.29404	11.1578979492	1	0.859607	coding
ENST00000561426.1	66	0.44139	9.10284423828	1	0.117187	noncoding
ENST00000558058.5	94	0.27651	9.37591552734	1	0.070438	noncoding
ENST00000559314.5	71	0.30881	10.2470092773	1	0.044607	noncoding
ENST00000560913.1	139	0.35564	9.89471435547	1	0.516164	coding
ENST00000561178.5	139	0.28267	9.89471435547	1	0.212847	noncoding
ENST00000561437.1	119	0.34996	9.53668212891	-1	0.153704	noncoding
ENST00000553481.1	102	0.45212	9.05670166016	-1	0.0990823	noncoding
ENST00000345363.8	353	0.41557	11.1143188477	1	0.999979	coding
ENST00000396789.4	353	0.3627	11.1143188477	1	0.999541	coding
ENST00000556141.1	232	0.32515	11.7161254883	-1	0.0950516	noncoding
ENST00000396782.2	353	0.42632	11.1143188477	1	0.999988	coding
ENST00000331968.11	913	0.45499	6.16412353516	1	1	coding
ENST00000616995.5	817	0.46701	6.22161865234	1	1	coding
ENST00000691338.1	90	0.4494	5.10894775391	1	0.5	coding
ENST00000691517.1	507	0.4756	6.58367919922	1	1	coding
ENST00000415220.6	921	0.45294	6.11907958984	1	1	coding
ENST00000559087.5	409	0.41164	8.97052001953	1	1	coding
ENST00000245451.9	409	0.42305	8.97052001953	1	1	coding
ENST00000417573.5	409	0.44592	8.97052001953	1	1	coding
ENST00000558984.1	409	0.41488	8.97052001953	1	1	coding
ENST00000559501.1	271	0.43279	9.92376708984	-1	0.432839	noncoding
ENST00000558961.1	67	0.41162	11.9236450195	1	0.0824755	noncoding
ENST00000609748.1	34	0.39205	10.3101196289	1	0.0184489	noncoding
ENST00000558489.1	80	0.34507	10.0724487305	1	0.0770694	noncoding
ENST00000533095.2	89	0.43033	4.52166748047	1	0.556614	coding
ENST00000216471.5	675	0.42862	4.42584228516	1	1	coding
ENST00000342058.9	449	0.34173	4.57659912109	1	1	coding
ENST00000706676.1	507	0.35919	4.68975830078	1	1	coding
ENST00000706677.1	465	0.41988	4.60528564453	1	1	coding
ENST00000706678.1	202	0.34218	5.40875244141	1	0.993097	coding
ENST00000557088.6	393	0.33987	4.57659912109	1	1	coding
ENST00000556154.5	466	0.37572	4.70257568359	1	1	coding
ENST00000556730.1	307	0.47214	9.28265380859	1	0.999997	coding
ENST00000554866.5	407	0.45063	9.29840087891	1	1	coding
ENST00000556775.5	231	0.47164	7.86004638672	-1	0.342398	noncoding
ENST00000329597.12	407	0.43013	9.29840087891	1	1	coding
ENST00000554276.1	407	0.43571	9.29840087891	1	1	coding
ENST00000298912.9	1003	0.32005	4.84356689453	1	1	coding
ENST00000557696.5	48	0.37984	4.41229248047	1	0.0462018	noncoding
ENST00000556454.1	693	0.46993	4.64007568359	1	1	coding
ENST00000556441.1	68	0.44016	7.94415283203	1	0.10435	noncoding
ENST00000556416.1	76	0.32305	11.1857299805	1	0.0568667	noncoding
ENST00000555336.6	132	0.46114	9.62652587891	-1	0.169953	noncoding
ENST00000286918.9	318	0.30344	9.59136962891	1	0.993035	coding
ENST00000559651.1	318	0.39703	9.59136962891	1	0.999947	coding
ENST00000560748.5	318	0.38631	9.59136962891	1	0.999911	coding
ENST00000559404.5	259	0.37057	9.81915283203	-1	0.260579	noncoding
ENST00000329967.11	176	0.34449	7.85955810547	1	0.88355	coding
ENST00000347067.9	111	0.31014	7.33197021484	1	0.187637	noncoding
ENST00000553810.5	169	0.38456	8.23687744141	-1	0.147742	noncoding
ENST00000577949.6	72	0.37928	10.5816040039	1	0.0833288	noncoding
ENST00000580062.5	156	0.43306	9.94281005859	-1	0.207995	noncoding
ENST00000338327.4	72	0.43369	10.5816040039	1	0.173623	noncoding
ENST00000693695.1	137	0.38969	11.2041625977	1	0.587518	coding
ENST00000564670.1	20	0.41138	5.93267822266	1	0.0051427	noncoding
ENST00000561999.1	19	0.38686	4.19598388672	-1	0.0105338	noncoding
ENST00000349748.8	730	0.4386	5.73309326172	1	1	coding
ENST00000318023.11	774	0.44092	5.95989990234	1	1	coding
ENST00000673705.1	92	0.30563	6.81890869141	1	0.0989705	noncoding
ENST00000673658.1	66	0.39787	6.00762939453	1	0.0757553	noncoding
ENST00000673813.1	94	0.37221	6.82318115234	1	0.196408	noncoding
ENST00000397200.8	310	0.47113	6.60736083984	1	0.999999	coding
ENST00000673854.1	157	0.31065	6.21661376953	1	0.77846	coding
ENST00000674093.1	157	0.41014	6.21661376953	1	0.963365	coding
ENST00000569136.6	157	0.46063	6.21661376953	1	0.980922	coding
ENST00000673936.1	248	0.45603	5.84515380859	1	0.999962	coding
ENST00000673890.1	157	0.45042	6.21661376953	1	0.979537	coding
ENST00000673939.1	100	0.39783	8.58612060547	1	0.291643	noncoding
ENST00000674119.1	210	0.43333	5.96539306641	1	0.999318	coding
ENST00000674052.1	230	0.43188	6.24578857422	1	0.999767	coding
ENST00000561817.5	192	0.40194	7.63812255859	1	0.989154	coding
ENST00000397204.9	157	0.42319	6.21661376953	1	0.970917	coding
ENST00000674139.1	157	0.35749	6.21661376953	1	0.897733	coding
ENST00000673851.1	157	0.40517	6.21661376953	1	0.959702	coding
ENST00000674041.1	184	0.44834	6.82232666016	-1	0.174367	noncoding
ENST00000673750.1	192	0.36958	7.63812255859	1	0.973668	coding
ENST00000564503.5	139	0.44189	6.35845947266	1	0.928406	coding
ENST00000673950.1	192	0.4241	7.63812255859	1	0.993743	coding
ENST00000674130.1	86	0.35194	9.89642333984	1	0.101891	noncoding
ENST00000673684.1	100	0.43784	6.56610107422	-1	0.0502407	noncoding
ENST00000562188.7	356	0.32785	5.88616943359	1	0.999996	coding
ENST00000428046.7	329	0.34419	5.82122802734	1	0.999992	coding
ENST00000389651.8	268	0.45744	6.09979248047	1	0.999988	coding
ENST00000565555.1	39	0.29644	11.4196166992	1	0.0225917	noncoding
ENST00000563551.1	36	0.42787	9.77716064453	1	0.025143	noncoding
ENST00000610420.4	268	0.4797	6.09979248047	1	0.999989	coding
ENST00000566154.1	60	0.34118	9.23822021484	1	0.0310735	noncoding
ENST00000300283.10	418	0.42279	8.59515380859	1	1	coding
ENST00000437924.5	129	0.42184	6.81915283203	-1	0.0759664	noncoding
ENST00000475589.1	51	0.43572	12.098449707	1	0.0600885	noncoding
ENST00000498538.1	156	0.45681	7.78387451172	-1	0.134249	noncoding
ENST00000453733.5	203	0.39297	9.36773681641	-1	0.222867	noncoding
ENST00000437534.3	299	0.38299	8.55291748047	1	0.999892	coding
ENST00000441322.6	418	0.42859	8.59515380859	1	1	coding
ENST00000428981.1	59	0.36481	11.7077026367	1	0.040783	noncoding
ENST00000434505.5	418	0.42279	8.59515380859	1	1	coding
ENST00000411750.5	148	0.44817	6.95697021484	-1	0.106931	noncoding
ENST00000457648.1	100	0.34844	5.34588623047	-1	0.0519535	noncoding
ENST00000413453.7	418	0.42859	8.59515380859	1	1	coding
ENST00000479938.1	95	0.31626	5.32061767578	1	0.211523	noncoding
ENST00000560540.5	368	0.36154	5.11663818359	1	1	coding
ENST00000290894.12	424	0.3685	6.01214599609	1	1	coding
ENST00000560734.5	291	0.32864	4.77935791016	1	0.999967	coding
ENST00000458022.6	240	0.39324	5.64569091797	1	0.999805	coding
ENST00000558294.1	112	0.45587	9.67132568359	1	0.720645	coding
ENST00000560471.5	415	0.32304	4.86859130859	1	1	coding
ENST00000559566.5	179	0.39324	4.75054931641	1	0.995742	coding
ENST00000561091.1	94	0.44041	4.53167724609	1	0.649871	coding
ENST00000561278.1	60	0.44632	9.18170166016	1	0.0943183	noncoding
ENST00000558014.5	1012	0.39616	8.82330322266	1	1	coding
ENST00000561106.1	61	0.41034	7.70953369141	-1	0.0399745	noncoding
ENST00000536845.7	1074	0.41466	8.76983642578	1	1	coding
ENST00000389425.7	477	0.44237	7.55267333984	1	1	coding
ENST00000354744.8	1018	0.41466	8.85589599609	1	1	coding
ENST00000358066.8	1012	0.41714	8.82330322266	1	1	coding
ENST00000389428.7	999	0.41466	8.89703369141	1	1	coding
ENST00000558431.1	124	0.43744	6.04852294922	1	0.842181	coding
ENST00000559064.1	25	0.35654	9.18829345703	1	0.00735958	noncoding
ENST00000560006.1	145	0.45486	6.08306884766	-1	0.106881	noncoding
ENST00000560270.1	98	0.37543	9.43035888672	1	0.208453	noncoding
ENST00000267843.9	195	0.26243	9.28619384766	1	0.519314	coding
ENST00000560979.1	122	0.39792	9.56268310547	-1	0.140826	noncoding
ENST00000508342.5	1320	0.438	6.14569091797	1	1	coding
ENST00000435532.8	901	0.44806	5.66986083984	1	1	coding
ENST00000648451.1	754	0.4342	5.34759521484	1	1	coding
ENST00000508075.1	195	0.40659	9.90960693359	-1	0.239874	noncoding
ENST00000557845.1	31	0.37633	10.2560424805	1	0.0144735	noncoding
ENST00000288398.10	285	0.44576	4.69451904297	1	0.999999	coding
ENST00000358278.7	285	0.42128	4.71990966797	1	0.999998	coding
ENST00000267996.11	285	0.44226	4.69842529297	1	0.999999	coding
ENST00000404484.9	249	0.44733	4.77801513672	1	0.999984	coding
ENST00000558910.3	249	0.47895	4.73663330078	1	0.999983	coding
ENST00000558544.5	159	0.36754	4.72100830078	1	0.973043	coding
ENST00000560615.6	159	0.45501	4.72100830078	1	0.993134	coding
ENST00000557789.5	175	0.31804	7.67449951172	1	0.802325	coding
ENST00000325881.9	194	0.37149	9.59857177734	1	0.948964	coding
ENST00000561334.1	153	0.28158	11.6217651367	1	0.178853	noncoding
ENST00000558466.5	121	0.40767	10.1289672852	1	0.584213	coding
ENST00000560607.5	153	0.40877	11.6217651367	1	0.780621	coding
ENST00000560997.1	98	0.30804	9.74078369141	1	0.0963668	noncoding
ENST00000300035.9	112	0.33662	9.84722900391	1	0.203677	noncoding
ENST00000380258.6	66	0.35465	11.0404663086	1	0.0525876	noncoding
ENST00000559519.5	85	0.37554	9.19879150391	1	0.123192	noncoding
ENST00000558008.3	116	0.40546	10.0653686523	1	0.514437	coding
ENST00000558043.5	45	0.43802	9.78326416016	1	0.0457477	noncoding
ENST00000560234.1	92	0.44908	9.89617919922	1	0.432236	noncoding
ENST00000558250.1	76	0.3635	10.7991333008	1	0.0814404	noncoding
ENST00000288840.10	497	0.36978	8.45843505859	1	1	coding
ENST00000612349.1	345	0.27474	9.47796630859	1	0.987641	coding
ENST00000559931.5	108	0.4116	8.68487548828	-1	0.0932254	noncoding
ENST00000558937.1	134	0.3485	7.09661865234	-1	0.104095	noncoding
ENST00000542035.2	213	0.39149	5.60333251953	1	0.998927	coding
ENST00000564082.1	174	0.34494	9.13616943359	-1	0.17648	noncoding
ENST00000340912.6	213	0.28467	5.60333251953	1	0.983274	coding
ENST00000563671.5	140	0.39245	5.30413818359	1	0.922501	coding
ENST00000563119.5	199	0.33218	8.54388427734	1	0.9186	coding
ENST00000357635.10	199	0.34086	8.54388427734	1	0.936461	coding
ENST00000569524.5	74	0.34086	11.9264526367	1	0.0512121	noncoding
ENST00000566894.1	106	0.30989	8.24029541016	1	0.133837	noncoding
ENST00000563069.5	149	0.37514	10.9313354492	1	0.646227	coding
ENST00000570143.5	74	0.39656	11.9264526367	1	0.0865853	noncoding
ENST00000566194.5	88	0.4725	11.942199707	1	0.5	coding
ENST00000564857.1	106	0.39339	8.24029541016	1	0.347797	noncoding
ENST00000562698.5	168	0.41392	9.46844482422	-1	0.191859	noncoding
ENST00000308527.6	575	0.32542	6.30120849609	1	1	coding
ENST00000569152.1	188	0.40509	6.44500732422	1	0.993204	coding
ENST00000559785.5	418	0.41062	7.54241943359	1	1	coding
ENST00000559795.5	82	0.36385	8.68365478516	1	0.0910839	noncoding
ENST00000558012.6	417	0.46419	5.34552001953	1	1	coding
ENST00000379595.7	414	0.48077	5.34552001953	1	1	coding
ENST00000697622.1	172	0.30929	4.57073974609	1	0.966636	coding
ENST00000559750.5	137	0.34485	9.46258544922	1	0.457086	noncoding
ENST00000697623.1	205	0.38182	4.39337158203	1	0.999255	coding
ENST00000560377.5	222	0.37563	6.36126708984	1	0.998177	coding
ENST00000559161.5	208	0.39852	9.08160400391	-1	0.226731	noncoding
ENST00000559295.5	398	0.4303	5.28131103516	1	1	coding
ENST00000559859.5	145	0.40369	9.11297607422	-1	0.146509	noncoding
ENST00000559856.1	215	0.40188	5.59564208984	-1	0.22452	noncoding
ENST00000561315.5	135	0.39694	6.83404541016	1	0.801794	coding
ENST00000557995.1	178	0.46638	4.23883056641	1	0.998689	coding
ENST00000558870.1	75	0.43375	6.01995849609	-1	0.0327091	noncoding
ENST00000560064.1	116	0.42876	4.61248779297	1	0.878675	coding
ENST00000558022.5	161	0.44085	6.63970947266	-1	0.123805	noncoding
ENST00000407106.5	420	0.4045	6.45599365234	1	1	coding
ENST00000558767.6	161	0.36644	6.17254638672	1	0.932761	coding
ENST00000261755.9	420	0.4626	6.45599365234	1	1	coding
ENST00000561369.1	175	0.34895	9.49932861328	1	0.818204	coding
ENST00000682012.1	187	0.35389	7.05926513672	1	0.961095	coding
ENST00000561421.6	420	0.46901	6.45599365234	1	1	coding
ENST00000539156.5	350	0.38268	6.74993896484	1	0.999999	coding
ENST00000558514.1	39	0.46116	4.02545166016	1	0.0565619	noncoding
ENST00000560989.1	15	0.31932	6.69354248047	1	0.00280405	noncoding
ENST00000302987.10	1379	0.3514	8.79449462891	1	1	coding
ENST00000394652.6	632	0.45389	5.67010498047	1	1	coding
ENST00000560230.1	35	0.44308	11.3336791992	1	0.0401371	noncoding
ENST00000558857.5	568	0.47317	5.79937744141	-1	0.99627	coding
ENST00000558332.3	607	0.45692	5.97137451172	1	1	coding
ENST00000559342.1	46	0.44762	12.305847168	1	0.0556777	noncoding
ENST00000559953.1	59	0.40929	4.28094482422	-1	0.0238314	noncoding
ENST00000431232.7	772	0.3885	7.66864013672	1	1	coding
ENST00000424078.5	177	0.3855	7.53765869141	1	0.962984	coding
ENST00000250930.7	579	0.40156	7.37860107422	1	1	coding
ENST00000448854.1	223	0.35444	8.16253662109	1	0.988463	coding
ENST00000467452.1	128	0.41334	10.4462280273	1	0.681409	coding
ENST00000475348.1	147	0.42813	4.82415771484	-1	0.115448	noncoding
ENST00000412293.5	86	0.296	6.01751708984	1	0.101499	noncoding
ENST00000457760.1	181	0.44737	10.3867797852	1	0.987522	coding
ENST00000435229.1	157	0.46572	10.2066040039	1	0.975278	coding
ENST00000614890.4	185	0.43368	6.28546142578	1	0.995777	coding
ENST00000338401.8	108	0.43756	6.82281494141	1	0.59015	coding
ENST00000397666.6	206	0.40355	7.17510986328	1	0.996354	coding
ENST00000301686.13	205	0.44626	7.71197509766	1	0.998208	coding
ENST00000448973.6	148	0.28876	7.68792724609	1	0.427948	noncoding
ENST00000397664.8	128	0.44451	5.87432861328	1	0.889849	coding
ENST00000568077.5	104	0.42799	6.81134033203	1	0.5	coding
ENST00000456420.6	85	0.37706	10.8516235352	1	0.129978	noncoding
ENST00000397665.6	186	0.42958	6.34161376953	1	0.995618	coding
ENST00000564039.1	37	0.37348	4.99298095703	-1	0.0168008	noncoding
ENST00000568830.1	174	0.40837	7.15557861328	-1	0.135153	noncoding
ENST00000442039.3	133	0.31491	6.51324462891	1	0.489446	noncoding
ENST00000563974.1	66	0.32271	5.27081298828	1	0.0549542	noncoding
ENST00000248114.7	208	0.34423	8.05584716797	-1	0.194588	noncoding
ENST00000565658.1	144	0.33408	8.29803466797	1	0.533945	coding
ENST00000567719.2	208	0.33824	8.05584716797	-1	0.195102	noncoding
ENST00000570700.3	13	0.42952	5.27496337891	1	0.00458652	noncoding
ENST00000701483.1	13	0.41518	5.27496337891	1	0.00422605	noncoding
ENST00000701534.1	67	0.39443	6.00006103516	1	0.0775652	noncoding
ENST00000574902.5	460	0.36123	6.48065185547	1	1	coding
ENST00000396878.8	460	0.36964	6.48065185547	1	1	coding
ENST00000576416.5	460	0.40448	6.48065185547	1	1	coding
ENST00000574928.5	205	0.31575	9.49774169922	1	0.84308	coding
ENST00000576863.1	205	0.31681	9.49774169922	1	0.847476	coding
ENST00000572647.5	302	0.38129	9.97271728516	1	0.999658	coding
ENST00000300036.6	1973	0.43263	5.42303466797	1	1	coding
ENST00000452625.7	1946	0.43542	5.43963623047	1	1	coding
ENST00000573908.1	61	0.39747	11.1434936523	1	0.0653776	noncoding
ENST00000676846.1	1223	0.45193	5.44342041016	1	1	coding
ENST00000399336.9	1223	0.4882	5.44342041016	1	1	coding
ENST00000678080.1	840	0.43763	5.60296630859	1	1	coding
ENST00000679086.1	1080	0.48502	5.17242431641	1	1	coding
ENST00000677777.1	1223	0.46615	5.44342041016	1	1	coding
ENST00000677260.1	1177	0.46777	5.57342529297	1	1	coding
ENST00000677781.1	1056	0.43453	5.47003173828	1	1	coding
ENST00000678148.1	994	0.47325	5.42791748047	1	1	coding
ENST00000574157.5	206	0.41779	4.68255615234	-1	0.260131	noncoding
ENST00000572932.1	197	0.43969	4.79351806641	1	0.999415	coding
ENST00000573635.1	119	0.3371	9.51702880859	1	0.257657	noncoding
ENST00000570732.2	82	0.31264	11.0723266602	1	0.0632723	noncoding
ENST00000570346.1	28	0.32451	9.19915771484	1	0.00817994	noncoding
ENST00000569789.1	160	0.44398	9.39141845703	-1	0.194667	noncoding
ENST00000343070.7	641	0.44708	5.88934326172	1	1	coding
ENST00000307331.9	686	0.42901	6.07073974609	1	1	coding
ENST00000564275.5	323	0.39351	4.84552001953	1	1	coding
ENST00000568085.5	605	0.42133	6.03485107422	1	1	coding
